is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLm,wc_LLM,count_conveniences,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1.0,45.0,4.0,4.0,5.0,3,1.0,,1.0,,,1.0,3.0,ĐƯỜNG HOÀNG HOA THÁM,284196.0
1.0,56.0,4.0,4.0,3.0,3,1.0,0.0,1.0,0.0,1.0,1.0,3.0,Đồng Đen,284191.0
1.0,56.0,4.0,4.0,3.0,3,1.0,0.0,1.0,0.0,0.0,1.0,3.0,Đồng Đen,284190.0
1.0,240.0,3.0,7.0,4.0,1,,,,1.0,,1.0,2.0,đường 35 Hiệp Bình Chánh,284188.0
1.0,,,,,0,,,,,,,,Nguyễn Hữu Thọ,284187.0
1.0,45.0,3.0,,4.0,1,1.0,,,,1.0,,2.0,Đường Số 44,284177.0
1.0,72.0,2.0,4.0,2.0,1,1.0,,,,,,2.0,Giáp Tân Phú,284172.0
1.0,75.0,4.0,5.0,2.0,1,1.0,,,,,1.0,2.0,Nguyễn Văn Bảo,284169.0
1.0,75.0,4.0,5.0,2.0,1,1.0,,,,,1.0,2.0,Nguyễn Văn Bảo,284168.0
1.0,35.0,2.0,,3.0,3,1.0,1.0,,1.0,,,,,284158.0
1.0,35.0,2.0,,3.0,3,1.0,1.0,,1.0,,,,,284157.0
1.0,58.0,3.0,,2.0,5,1.0,,,,,,2.0,Quang Trung,284155.0
1.0,54.0,3.0,4.0,,1,,,,,1.0,1.0,3.0,Võ Văn Kiệt,284154.0
1.0,80.0,4.0,5.0,5.0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Nguyễn Văn Khối,284149.0
1.0,150.0,,,,0,,,,,,,4.0,NGUYỄN ẢNH THỦ TÂN XUÂN HOCMON,284147.0
1.0,60.0,,,1.0,0,1.0,1.0,,,,,3.0,HOCMON,284146.0
1.0,76.0,3.0,,1.0,2,1.0,,1.0,,,,2.0,LÊ TRỌNG TẤN,284145.0
1.0,20.0,6.0,6.0,5.0,1,1.0,,1.0,,,,3.0,CN11,284139.0
1.0,42.0,3.0,,4.0,0,1.0,,1.0,,,1.0,3.0,HXT,284132.0
1.0,75.0,,,,0,1.0,,,,,,2.0,Nguyễn Hồng Đạo,284130.0
1.0,54.0,,,,0,,,,,,,4.0,đường số 4 The Vista,284127.0
1.0,161.0,,,,5,1.0,,,,1.0,,4.0,Đường 52,284126.0
1.0,100.0,,,,0,1.0,,,1.0,,,5.0,Nguyễn Thị Nhung,284123.0
1.0,147.0,,,,0,,,,1.0,1.0,,4.0,Đường Số 7,284122.0
1.0,147.0,,,,0,,,,1.0,1.0,,4.0,Đường 7,284119.0
1.0,1505.0,,,,0,,,,,1.0,1.0,5.0,,284118.0
1.0,,3.0,,2.0,3,,,,,1.0,,2.0,"đường số 9, đường số 10",284117.0
1.0,52.0,2.0,,2.0,0,1.0,,,,,,2.0,Đồng Đen,284116.0
1.0,40.0,3.0,5.0,4.0,2,1.0,,1.0,,1.0,1.0,4.0,Nguyễn Văn Trỗi,284115.0
1.0,51.55,5.0,5.0,6.0,0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,Đồng Xoài Cộng Hòa Hoàng Hoa Thám,284114.0
1.0,51.55,5.0,5.0,6.0,0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,Đồng Xoài Cộng Hòa Hoàng Hoa Thám,284113.0
1.0,202.7,4.0,,3.0,2,,,,,,1.0,3.0,NB Cao Lỗ,284112.0
1.0,66.4,2.0,,,1,1.0,1.0,,,,,2.0,Nguyễn Trãi,284110.0
1.0,162.232,,,,0,,,1.0,,1.0,,2.0,Nguyễn Hữu Thọ,284107.0
1.0,80.0,,,,0,,,1.0,,1.0,1.0,4.0,Nguyễn Hoàng,284089.0
1.0,,2.0,,,4,1.0,0.0,1.0,,1.0,,1.0,Âu Cơ,284088.0
0.0,,,,,0,,,,,,,0.0,,284078.0
1.0,44.0,2.0,3.0,2.0,0,1.0,,,,,,1.0,Cầu Bưng Lê Trọng Tấn,284074.0
1.0,240.0,7.0,7.0,6.0,1,1.0,,1.0,1.0,,,3.0,HƯƠNG LỘ 2,284071.0
1.0,40.0,2.0,,2.0,0,1.0,,,1.0,,,2.0,Quốc Lộ 13,284070.0
1.0,62.4,,,,1,1.0,,,,,,2.0,Đường số 6,284069.0
1.0,101.0,2.0,5.0,2.0,0,1.0,,1.0,,1.0,,2.0,,284068.0
1.0,41.8,3.0,5.0,,0,,,,,,,2.0,Đinh Tiên Hoàng,284066.0
1.0,,,,,2,,,,,,,0.0,PHÚ THỌ HOÀ,284063.0
1.0,14.0,1.0,2.0,2.0,0,1.0,1.0,,,,,1.0,Nguyễn Thượng Hiền,284062.0
1.0,101.0,2.0,5.0,2.0,0,1.0,,1.0,,1.0,,2.0,An Sương,284061.0
1.0,,,,,2,1.0,,1.0,,,1.0,4.0,Giang Ghẹ Trường Chinh,284060.0
1.0,80.0,5.0,5.0,4.0,1,1.0,,1.0,,,1.0,2.0,đường số 3,284059.0
1.0,4422.0,,,,1,1.0,,1.0,,,,0.0,Hồ Văn Long,284055.0
1.0,130.0,,,,4,,,1.0,,,,0.0,Quốc lộ 22,284051.0
1.0,64.0,4.0,4.0,4.0,1,1.0,0.0,1.0,0.0,0.0,1.0,3.0,Nguyễn Thế Truyện,284049.0
1.0,60.0,2.0,,,1,1.0,,,,,,,Đường Hoàng Diệu,284043.0
1.0,60.0,4.0,4.0,4.0,0,1.0,,1.0,,,,4.0,Tân Sơn Nhì,284042.0
1.0,120.0,3.0,6.0,3.0,2,1.0,,1.0,,,1.0,3.0,Đường Số 13 P. Hiệp Bình Chánh Tp Thủ Đức,284041.0
1.0,208.0,4.0,4.0,2.0,0,1.0,,,,,,2.0,Trường Chinh,284033.0
1.0,55.0,4.0,4.0,5.0,0,1.0,,,,,1.0,2.0,Phú Thọ,284029.0
1.0,175.232,2.0,,,5,,,1.0,,,,5.0,Nguyễn Hữu Thọ,284021.0
1.0,68.0,2.0,,2.0,2,,,,1.0,,,,Đường Võ Chí Công,284019.0
,,,,,0,,,,,,,0.0,,284018.0
1.0,96.0,,,,3,,,,,,,2.0,MIẾU BÌNH ĐÔNG,284017.0
1.0,79.55,,,,3,,,,,,,,MIẾU BÌNH ĐÔNG,284016.0
1.0,80.0,,,,3,,,,,1.0,,2.0,MIẾU BÌNH ĐÔNG,284014.0
1.0,70.0,,,,2,,,,,,,2.0,LÊ VĂN QUỚI,284009.0
1.0,28.0,,,,0,1.0,,1.0,,,,2.0,Đường Nam Hoà,284008.0
1.0,67.0,2.0,,2.0,2,,,,1.0,,,,Đỗ Xuân Hợp,284005.0
1.0,55.0,3.0,3.0,3.0,2,1.0,,1.0,,,,2.0,Nguyễn Kiệm,284003.0
1.0,115.0,,,,1,,,,,,,3.0,MẶT TIỀN TÂN PHÚ,284001.0
1.0,88.0,,,,1,,,1.0,,,,2.0,Tên Lửa,283997.0
1.0,224.0,5.0,5.0,5.0,4,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Trương Văn Thành,283996.0
1.0,78.0,4.0,6.0,5.0,0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,Nguyễn Văn Khối,283990.0
1.0,65.0,3.0,,2.0,1,,,,,,,2.0,Đường số 4,283988.0
1.0,63.0,4.0,5.0,,3,1.0,,,,,,2.0,Phạm Hùng,283985.0
1.0,84.0,,,,4,1.0,1.0,1.0,,,,0.0,Huỳnh Tấn Phát,283984.0
1.0,43.0,4.0,4.0,3.0,1,1.0,,,1.0,,1.0,4.0,Phạm Văn Chiêu,283983.0
1.0,20178.0,,,,0,,,,,,,0.0,Vườn Thơm,283982.0
1.0,110.0,2.0,2.0,2.0,2,,,,1.0,,,,Xa Lộ Hà Nội,283976.0
1.0,60.0,4.0,,5.0,0,1.0,,,,,1.0,4.0,Nguyễn Văn Khối,283973.0
1.0,24.0,2.0,2.0,,0,,,,,,,2.0,Lạc Long Quân,283972.0
1.0,42.0,5.0,5.0,6.0,3,1.0,0.0,1.0,0.0,1.0,1.0,4.0,Phạm Văn Đồng,283971.0
1.0,64.0,3.0,6.0,,0,1.0,,1.0,1.0,,1.0,4.0,Tân Sơn Nhì,283970.0
1.0,64.0,2.0,,2.0,0,,,,,,,2.0,Tân Hòa Đông,283964.0
1.0,60.0,8.0,8.0,5.0,1,1.0,,,,,1.0,4.0,Tân Sơn Nhì – Tân Phú,283960.0
1.0,125.0,2.0,3.0,,0,1.0,,,,,,2.0,đường số 1A,283958.0
1.0,120.0,,,,1,,,,,,,,đường số 7 nối dài,283957.0
1.0,60.0,8.0,8.0,5.0,1,1.0,0.0,1.0,0.0,0.0,1.0,4.0,Nguyễn Thế Truyện,283956.0
1.0,80.0,,,,0,1.0,,,,,1.0,2.0,Bùi Tá Hán,283953.0
1.0,84.0,7.0,7.0,1.0,1,1.0,,,,,,6.0,Trương Đức Toàn,283952.0
1.0,64.0,3.0,6.0,,0,1.0,,,1.0,,1.0,3.0,Tân Sơn Nhì,283951.0
1.0,45.0,5.0,5.0,3.0,2,1.0,0.0,1.0,1.0,1.0,1.0,4.0,Nguyễn Văn Lượng,283950.0
1.0,45.0,5.0,5.0,3.0,2,1.0,0.0,1.0,1.0,1.0,1.0,4.0,Nguyễn Văn Lượng,283949.0
1.0,65.0,2.0,4.0,3.0,4,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Lê Đức Thọ,283947.0
1.0,80.0,,,,0,,,,,1.0,1.0,3.0,Bùi Tá Hán,283941.0
1.0,54.0,2.0,,2.0,2,1.0,1.0,1.0,1.0,1.0,0.0,2.0,Thach Lam,283936.0
1.0,80.0,,,,0,,,1.0,,,,5.0,Ni Sư Huỳnh Liên,283929.0
1.0,80.0,,,,0,,,1.0,,,,5.0,Ni Sư Huỳnh Liên Hồng Lạc,283928.0
1.0,100.0,4.0,11.0,,2,1.0,,,,,1.0,4.0,Mặt tiền Nội bộ Khu Tên Lửa Tân Tạo,283927.0
1.0,147.0,,,,2,,,,,,,,Hồ Văn Long,283922.0
1.0,80.0,5.0,7.0,6.0,0,1.0,,1.0,,,1.0,4.0,Đào Duy Anh,283920.0
1.0,85.0,3.0,,2.0,0,,,,1.0,,,11.0,,283919.0
1.0,44.0,2.0,2.0,2.0,0,1.0,,,,1.0,,2.0,Nguyễn Văn Khối,283918.0
1.0,,5.0,,6.0,0,1.0,,,,1.0,1.0,3.0,TBT,283912.0
1.0,60.0,4.0,4.0,3.0,3,1.0,,1.0,1.0,,,2.0,,283910.0
1.0,,3.0,5.0,4.0,2,1.0,,,,,1.0,2.0,Nguyễn Công Hoan,283905.0
1.0,185.0,,,,1,1.0,,1.0,,,,,Nguyễn Thế Truyện,283898.0
1.0,90.0,5.0,5.0,,2,,,,,,,,Hoàng Diệu,283896.0
1.0,89.0,,,,0,,,,,,,3.0,Phường Linh Đông,283893.0
1.0,89.0,,,,0,,,,,,,3.0,Phường Linh Đông,283892.0
1.0,1200.0,,,,0,1.0,,1.0,,,,0.0,Đường Liên Phường,283889.0
1.0,140.0,3.0,,,0,,,,,,,2.0,Xa Lộ Hà Nội,283887.0
1.0,86.0,,,,0,1.0,,,,,,4.0,Tân Sơn Nhì,283886.0
1.0,185.0,,,,0,1.0,,,,,,0.0,Nguyễn Thế Truyện,283882.0
1.0,185.0,,,,0,1.0,,,,,,0.0,Nguyễn Thế Truyện,283881.0
1.0,51.25,3.0,3.0,,3,1.0,,,,,1.0,6.0,Nguyễn Văn Luông,283879.0
1.0,31.0,2.0,2.0,2.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Đường Số 8,283878.0
1.0,86.0,3.0,,3.0,1,1.0,,1.0,,,1.0,3.0,Nguyễn Văn Sáng,283876.0
1.0,66.0,2.0,,2.0,3,,,1.0,1.0,,,,Đỗ Xuân Hợp,283872.0
1.0,42.0,3.0,,,0,1.0,0.0,1.0,,1.0,,,đường số 38,283871.0
1.0,55.0,1.0,2.0,1.0,3,,,1.0,1.0,,,,Đỗ Xuân Hợp,283867.0
1.0,192.0,,,,5,,,,1.0,,,3.0,Đỗ Xuân Hợp,283863.0
,,,,,0,,,,,,,0.0,,283861.0
1.0,110.0,2.0,2.0,2.0,2,,,,1.0,,,,Xa Lộ Hà Nội,283860.0
1.0,200.0,,,,0,,,,,,,0.0,Đỗ Xuân Hợp,283854.0
1.0,42.0,,,,1,,,,1.0,1.0,,,,283850.0
1.0,55.0,3.0,,1.0,1,1.0,,,,,1.0,3.0,Trịnh Đình Trọng,283849.0
1.0,46.8,3.0,3.0,3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,283848.0
1.0,102.0,3.0,,2.0,0,1.0,1.0,1.0,,1.0,,2.0,Hẻm đường số 11,283842.0
1.0,36.2,3.0,,,0,,,,1.0,,1.0,5.0,Đồng Xoài,283839.0
1.0,95.0,3.0,,2.0,0,,,,1.0,,,2.0,Tây Hoà,283834.0
1.0,95.0,3.0,,2.0,0,,,,1.0,,,2.0,Tây Hoà,283833.0
1.0,35.0,3.0,,2.0,0,1.0,,1.0,,,,3.0,Lạc Long Quân,283829.0
1.0,104.0,,,,0,,,,,,,0.0,đường 52,283819.0
1.0,,,,,0,,,,,,,,,283818.0
1.0,66.0,4.0,4.0,5.0,0,1.0,,,1.0,,1.0,3.0,Đỗ Xuân Hợp,283816.0
1.0,80.0,2.0,,1.0,4,,,,,,,,,283811.0
1.0,55.0,5.0,,,4,,,1.0,,,1.0,3.0,Xô Viết Nghệ Tĩnh,283808.0
1.0,,,,,0,,,,,,,,,283804.0
1.0,25.0,,,,0,1.0,,1.0,,,,2.0,Lý Thường Kiệt,283795.0
1.0,63.0,,,,0,1.0,,1.0,,,,0.0,Đ.Số 4,283794.0
1.0,250.0,5.0,5.0,5.0,0,1.0,1.0,,,,1.0,3.0,Quốc Lộ 13,283793.0
1.0,44.0,3.0,,2.0,0,,,,1.0,,,3.0,Dương Đình Hội,283783.0
1.0,60.0,4.0,,2.0,0,1.0,,,,,,2.0,đường số 49,283782.0
1.0,50.0,3.0,3.0,2.0,1,1.0,,,,,,2.0,Đại Lộ 3,283778.0
1.0,50.0,3.0,3.0,2.0,4,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Lê Văn Thọ,283777.0
1.0,68.0,4.0,4.0,1.0,2,1.0,,,1.0,,,4.0,Thạch Lam,283776.0
1.0,70.0,1.0,3.0,2.0,1,1.0,,,,,,0.0,Nguyễn Văn Lượng,283772.0
1.0,184.0,,,,2,1.0,,,,,1.0,3.0,Đặng Văn Bi,283771.0
1.0,,2.0,,,2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Lê Trọng Tấn,283770.0
1.0,80.0,2.0,,2.0,2,1.0,,,,,,2.0,Quốc Lộ 13,283762.0
1.0,48.0,2.0,3.0,,3,1.0,,1.0,,,,2.0,Kênh Tân Hóa,283758.0
1.0,84.0,,,,0,1.0,,1.0,,,,0.0,Đường Lê Văn Lương,283753.0
1.0,84.0,,,,0,1.0,,1.0,,,,0.0,Đường Lê Văn Lương,283752.0
1.0,1188.0,,,,0,1.0,,1.0,,,,0.0,Đường Liên Phường,283751.0
1.0,119.0,14.0,16.0,15.0,1,1.0,,,,,1.0,4.0,Đường Số 27,283746.0
1.0,77.0,3.0,,4.0,0,,,1.0,,,,2.0,Đồng Xoài,283743.0
1.0,50.0,4.0,4.0,,1,,,,1.0,,,3.0,Lê Văn Việt,283742.0
1.0,50.0,,,,0,1.0,,,1.0,1.0,1.0,3.0,Đinh Bộ Lĩnh,283738.0
1.0,42.0,,,,1,,,,1.0,1.0,,,,283737.0
0.0,,,,,0,,,,,,,0.0,,283731.0
1.0,80.0,4.0,9.0,5.0,0,1.0,,1.0,,,,2.0,Bùi Đình Túy,283723.0
1.0,80.0,,,,1,1.0,,,,,1.0,2.0,Đường 31F,283718.0
1.0,80.0,,,,1,1.0,,,,,1.0,2.0,Đường 31F,283717.0
1.0,192.0,,,,5,,,,1.0,,,2.0,Đỗ Xuân Hợp,283715.0
1.0,52.0,4.0,4.0,3.0,3,,,,,,1.0,2.0,Lò Lu,283714.0
1.0,176.0,,,,5,1.0,,1.0,1.0,,1.0,2.0,Đường Bưng Ông Thoàn,283712.0
1.0,,2.0,,2.0,2,1.0,,1.0,,,,2.0,,283710.0
1.0,41.0,3.0,3.0,3.0,0,1.0,,,,,1.0,3.0,,283700.0
1.0,41.0,3.0,3.0,3.0,0,1.0,,,,,1.0,4.0,,283699.0
1.0,,,,,0,1.0,,,,,,1.0,Ba Tháng Hai,283694.0
1.0,,,,,0,1.0,,,,,,1.0,Ba Tháng Hai,283693.0
1.0,50.0,3.0,,2.0,0,,,,,,,3.0,Đường Quang Trung,283691.0
1.0,210.0,,,,3,1.0,,1.0,,1.0,1.0,5.0,Ðường số 51,283685.0
1.0,80.0,,,,5,1.0,,1.0,,,,,Đường Số 36,283677.0
1.0,33.0,4.0,4.0,5.0,0,,,,,1.0,1.0,5.0,Hoàng Hoa Thám,283674.0
1.0,43.4,2.0,2.0,2.0,1,1.0,,1.0,,,,2.0,Cầu Kinh,283672.0
1.0,60.0,6.0,8.0,,0,1.0,,,,,1.0,2.0,đường 7B,283668.0
1.0,56.25,4.0,7.0,3.0,2,1.0,1.0,,,,,3.0,Tên Lửa,283666.0
1.0,33.0,3.0,3.0,2.0,1,1.0,,1.0,,,1.0,3.0,Đường Tân Kỳ Tân Quý,283664.0
1.0,44.0,3.0,,2.0,1,,,,1.0,,,3.0,Võ Văn Ngân,283659.0
1.0,52.0,2.0,,,0,1.0,,1.0,,,,,Trường Chinh,283652.0
1.0,55.0,2.0,2.0,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,Đường Quang Trung,283651.0
1.0,34.0,3.0,,,2,1.0,,,,,,4.0,P14Q4,283644.0
1.0,450.0,9.0,,,0,1.0,1.0,,,,1.0,2.0,Tỉnh lộ 10,283643.0
1.0,96.0,4.0,4.0,5.0,1,1.0,,,,,1.0,2.0,đường số 18,283640.0
1.0,80.0,,,,1,,,,1.0,,1.0,4.0,Bùi Tá Hán,283636.0
1.0,80.0,,,,1,1.0,,,1.0,,1.0,3.0,Bùi Tá Hán,283635.0
1.0,80.0,6.0,9.0,5.0,1,1.0,,1.0,,,,3.0,đường số 55,283633.0
1.0,62.0,2.0,4.0,2.0,2,,,1.0,,,,2.0,Hoàng Diệu và Nguyễn Hữu Hào,283632.0
1.0,326.89,4.0,,4.0,0,,1.0,1.0,0.0,1.0,1.0,,,283628.0
1.0,45.0,,,,1,1.0,,,,,,2.0,Đường số 8,283617.0
1.0,,4.0,6.0,5.0,2,1.0,,,1.0,,1.0,2.0,Phạm Văn Chiêu,283616.0
1.0,76.0,,,,0,1.0,,1.0,,,,,đường 42,283608.0
1.0,72.0,3.0,4.0,2.0,0,1.0,,,,,,1.0,Thạch Lam,283603.0
1.0,73.0,5.0,5.0,6.0,0,1.0,,,,,1.0,4.0,Đường Số 4,283598.0
1.0,80.0,,,,1,1.0,,,,,1.0,2.0,Cao Đức Lân,283595.0
1.0,60.0,3.0,3.0,3.0,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Phạm Văn Đồng,283594.0
1.0,75.0,2.0,,2.0,0,,1.0,1.0,1.0,1.0,,,Phú Mỹ Hưng,283586.0
1.0,56.0,2.0,,2.0,0,1.0,,,,,,2.0,Ngô Chí Quốc,283582.0
1.0,,3.0,,,2,,,,1.0,,,,,283580.0
,,,,,0,,,,,,,0.0,,283579.0
1.0,60.0,,,,3,1.0,,,,,,,đường số 39,283574.0
1.0,42.0,3.0,,1.0,0,1.0,,1.0,,,,2.0,Tôn Thất Thuyết,283572.0
0.0,,,,,0,,,,,,,0.0,,283571.0
0.0,,,,,0,,,,,,,0.0,,283570.0
1.0,61.9,3.0,7.0,4.0,0,1.0,,1.0,,,1.0,2.0,Nguyễn Công Hoan,283558.0
1.0,30.0,2.0,2.0,2.0,1,,,1.0,,,,2.0,Hoàng Văn Thụ,283555.0
1.0,80.0,5.0,5.0,5.0,2,1.0,0.0,1.0,,,1.0,3.0,Võ Liêm Sơn,283553.0
1.0,100.0,11.0,11.0,13.0,4,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Phạm Hùng,283552.0
1.0,36.0,2.0,,,1,1.0,,,,,,3.0,Văn Thân P8Q4,283543.0
1.0,100.0,,,,4,,1.0,1.0,,,,0.0,Võ Thị Liễu,283542.0
1.0,77.0,3.0,,4.0,0,,,,,,,2.0,Lạc Long Quân,283539.0
1.0,77.0,3.0,,4.0,0,,,,,,,2.0,Lạc Long Quân,283538.0
1.0,60.0,,,,1,1.0,,,,,,2.0,,283537.0
1.0,63.0,,,,0,1.0,,,,,,5.0,đường số 7 Bình An Q2,283531.0
1.0,110.0,,,,0,,,,,,,0.0,Trần Não,283527.0
1.0,210.0,4.0,4.0,5.0,0,1.0,,1.0,1.0,,1.0,2.0,Đường Số 14 KP6 Hiệp Bình Chánh Thủ Đức,283517.0
0.0,,,,,0,,,,,,,0.0,,283516.0
1.0,117.0,,,,2,1.0,,,,,,,Nguyễn Hiền,283514.0
1.0,81.0,5.0,5.0,5.0,4,1.0,,,,1.0,1.0,4.0,Đường số 19,283513.0
1.0,55.0,,,,2,1.0,,,,,,0.0,Lạc Long Quân,283512.0
1.0,42.0,6.0,6.0,4.0,2,1.0,0.0,1.0,1.0,0.0,1.0,5.0,Nguyễn Tư Giản,283505.0
1.0,,,,,0,,,,,,,,,283495.0
1.0,50.0,3.0,3.0,5.0,2,1.0,0.0,1.0,0.0,1.0,0.0,3.0,Đường 5 Tấm,283494.0
1.0,31.5,4.0,4.0,3.0,3,1.0,0.0,1.0,0.0,1.0,1.0,4.0,,283493.0
1.0,80.0,5.0,5.0,6.0,0,1.0,,1.0,1.0,,1.0,4.0,Lâm Thị Hố,283491.0
1.0,55.0,1.0,2.0,1.0,2,,,,1.0,,,0.0,Đường D1,283490.0
1.0,65.0,2.0,2.0,2.0,1,1.0,,1.0,,,,2.0,Đường Đại Lộ,283474.0
1.0,52.0,2.0,,,2,,,,,,,2.0,Văn Cao,283473.0
1.0,60.0,,,,2,1.0,,,,,,2.0,,283470.0
1.0,50.0,,,,3,1.0,,1.0,,,,0.0,Ngô Chí Quốc,283469.0
1.0,,,,,0,1.0,,1.0,0.0,0.0,0.0,0.0,Ngô Chí Quốc,283464.0
1.0,,,,,0,1.0,,1.0,0.0,0.0,0.0,0.0,Ngô Chí Quốc,283463.0
1.0,110.0,4.0,4.0,4.0,0,1.0,,,,,1.0,2.0,Quang Trung,283457.0
1.0,68.4,5.0,6.0,6.0,2,,,,,,1.0,2.0,Lê Thúc Hoạch,283453.0
1.0,60.0,4.0,4.0,4.0,2,1.0,,1.0,,,1.0,3.0,Phan Đăng Lưu,283449.0
,,,,,0,,,,,,,0.0,,283440.0
1.0,54.3,6.0,7.0,,0,,,,1.0,1.0,1.0,4.0,Trần Não,283437.0
1.0,100.0,,,,0,,,1.0,1.0,1.0,,4.0,Nguyễn Thị Nhung,283435.0
1.0,56.0,2.0,2.0,1.0,3,1.0,,1.0,,,,1.0,Huỳnh Tấn Phát,283431.0
1.0,52.0,3.0,,,2,1.0,,1.0,,,,,Tân Phú,283425.0
1.0,12.4,,,,2,,,,,,1.0,1.0,đường số 17,283415.0
1.0,32.0,3.0,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,2.0,Nguyễn Thị Tần,283413.0
1.0,72.0,,,,0,,,,,,,5.0,Thích Quảng Đức,283412.0
1.0,44.0,,,,0,,,,,,,5.0,Hoàng Sa,283411.0
1.0,80.0,4.0,6.0,5.0,1,1.0,0.0,1.0,0.0,0.0,0.0,4.0,Đường Nhựa,283410.0
1.0,50.0,2.0,,,0,1.0,,,1.0,,,2.0,Nguyễn Xí,283405.0
1.0,50.0,2.0,,,0,1.0,,,1.0,,,2.0,Nguyễn Xí,283404.0
1.0,200.0,,,,0,,,1.0,,,,0.0,,283398.0
1.0,,,,,0,,1.0,1.0,,,,0.0,"Đường 58, Võ Văn Hát",283396.0
1.0,45.0,2.0,4.0,2.0,3,1.0,,1.0,,,,2.0,Nơ Trang Long,283388.0
1.0,40.0,,,,1,1.0,,,,1.0,,,Đường Lê Thị Hoa,283387.0
0.0,,,,,0,,,,,,,0.0,,283383.0
0.0,,,,,0,,,,,,,0.0,,283382.0
0.0,,,,,0,,,,,,,0.0,,283381.0
,,,,,0,,,,,,,0.0,,283376.0
1.0,,4.0,,5.0,1,1.0,,,,,,4.0,Nguyễn Văn Lượng,283363.0
1.0,47.25,,,,0,,,,,,,0.0,Đường số 8 Bình An,283361.0
1.0,145.0,4.0,5.0,,4,,,1.0,1.0,,1.0,4.0,Nguyễn Thị Nhung,283360.0
1.0,49.0,2.0,4.0,2.0,2,1.0,,,,,,2.0,Lê Đức Thọ,283358.0
1.0,49.0,2.0,4.0,2.0,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Lê Đức Thọ,283357.0
1.0,,3.0,,,2,1.0,,,1.0,,1.0,5.0,Quang Trung Gò Vấp,283356.0
1.0,68.0,5.0,5.0,1.0,2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,Lê Văn Quới,283354.0
1.0,42.0,4.0,,5.0,0,1.0,,1.0,1.0,,1.0,4.0,Nguyễn Văn Khối,283352.0
1.0,76.5,4.0,,,2,1.0,,,1.0,,,4.0,Vườn Lài,283345.0
1.0,75.0,2.0,,2.0,4,1.0,,,,,,2.0,LÊ TẤN BÊ,283342.0
1.0,60.0,3.0,3.0,3.0,4,1.0,,1.0,,,,2.0,Lê Văn Duyệt,283338.0
1.0,,3.0,,3.0,0,1.0,,,,,1.0,3.0,LÊ ĐỨC THỌ PHAM VĂN CHIÊU,283337.0
1.0,60.0,2.0,2.0,,1,,,,,,,2.0,CMT8,283335.0
1.0,125.0,,,,2,1.0,,,,,,0.0,đường số 55,283329.0
1.0,80.0,3.0,5.0,3.0,1,1.0,,,,1.0,1.0,2.0,đường số 53c,283325.0
1.0,64.0,,,,3,1.0,,1.0,,,,0.0,đường số 55,283324.0
1.0,56.0,,,,2,1.0,1.0,1.0,,,,3.0,Đường LK 4-5-BHHB-BÌNH TÂN,283316.0
,,,,,0,,,,,,,0.0,,283315.0
1.0,44.0,3.0,6.0,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,Lê Văn Quới,283312.0
,,,,,0,,,,,,,0.0,,283309.0
1.0,176.0,,,,5,1.0,,1.0,1.0,,1.0,2.0,Đường Bưng Ông Thoàn,283289.0
1.0,55.0,5.0,5.0,5.0,3,1.0,,1.0,,1.0,1.0,4.0,ĐƯỜNG PHAN VĂN TRỊ,283287.0
1.0,55.0,5.0,5.0,5.0,3,1.0,,1.0,,1.0,1.0,4.0,ĐƯỜNG PHAN VĂN TRỊ,283286.0
1.0,122.6,3.0,3.0,2.0,1,,,,,,,1.0,,283278.0
1.0,,,,,0,1.0,,1.0,,,1.0,4.0,Trần Hưng Đạo,283275.0
1.0,,,,,0,1.0,,1.0,,,1.0,4.0,Trần Hưng Đạo,283274.0
1.0,40.0,2.0,4.0,2.0,0,1.0,0.0,1.0,,,,2.0,Phạm Thế Hiển,283271.0
1.0,30.0,3.0,4.0,3.0,0,1.0,,,,,,3.0,Đường số 2,283270.0
1.0,89.6,2.0,,,1,1.0,1.0,,,1.0,,3.0,Nguyễn Thị Tần,283267.0
1.0,132.0,,,,0,,,,,,,7.0,Cách Mạng Tháng 8,283258.0
1.0,51.0,3.0,,4.0,0,1.0,,,1.0,,1.0,5.0,,283257.0
1.0,48.0,3.0,3.0,3.0,1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,Lê Văn Quới,283256.0
